Precision,Recall,F1,Precision@20%,Recall@20%,F1@20%,PofB@20%,PMI@20%,IFA
1.0,0.1987608113619884,0.9130923580505698,0.9950554854852323,0.10557193108495934,0.8682489898088062,0.10557193108495934,0.1389553387068688,-0.5531933519860719
0.1987608113619884,1.0,0.4658101327676707,0.2085429935101453,-0.3847761748093781,0.05946034639812235,-0.3847761748093781,-0.3528855119432031,-0.1033679129910509
0.9130923580505698,0.4658101327676707,1.0,0.9116463698490973,0.025047892081087403,0.8301562239137048,0.025047892081087403,0.032893577753062196,-0.6007942178635987
0.9950554854852323,0.2085429935101453,0.9116463698490973,1.0,0.12499811458193828,0.8840037803692442,0.12499811458193828,0.08637896578212027,-0.5644692587787621
0.10557193108495934,-0.3847761748093781,0.025047892081087403,0.12499811458193828,1.0,0.4800419632979337,1.0,0.41439832510681374,-0.279087461542968
0.8682489898088062,0.05946034639812235,0.8301562239137048,0.8840037803692442,0.4800419632979337,1.0,0.4800419632979337,0.2432644344323329,-0.6515818138320122
0.10557193108495934,-0.3847761748093781,0.025047892081087403,0.12499811458193828,1.0,0.4800419632979337,1.0,0.41439832510681374,-0.279087461542968
0.1389553387068688,-0.3528855119432031,0.032893577753062196,0.08637896578212027,0.41439832510681374,0.2432644344323329,0.41439832510681374,1.0,0.16421435435520895
-0.5531933519860719,-0.1033679129910509,-0.6007942178635987,-0.5644692587787621,-0.279087461542968,-0.6515818138320122,-0.279087461542968,0.16421435435520895,1.0
