Precision,Recall,F1,Precision@20%,Recall@20%,F1@20%,PofB@20%,PMI@20%,IFA
1.0,0.2111971555203164,0.24616387817411048,0.6821626078465315,0.4329290812278185,0.7093936683912345,0.4329290812278185,0.26700840122465996,-0.5905674629324891
0.2111971555203164,1.0,0.9981711253412454,0.17599200833910497,-0.04454157772449851,0.03298079251747693,-0.04454157772449851,-0.546369027733886,-0.3928221133502616
0.24616387817411048,0.9981711253412454,1.0,0.20302652110414982,-0.035780087316173007,0.0527008377553525,-0.035780087316173007,-0.5380792135731625,-0.40781445594185733
0.6821626078465315,0.17599200833910497,0.20302652110414982,1.0,0.33017809119594693,0.8385807197966929,0.33017809119594693,-0.05445866201245048,-0.45278812363291565
0.4329290812278185,-0.04454157772449851,-0.035780087316173007,0.33017809119594693,1.0,0.734274042155444,1.0,0.4981837933285205,-0.631991296495289
0.7093936683912345,0.03298079251747693,0.0527008377553525,0.8385807197966929,0.734274042155444,1.0,0.734274042155444,0.26866572122937465,-0.6087282822113234
0.4329290812278185,-0.04454157772449851,-0.035780087316173007,0.33017809119594693,1.0,0.734274042155444,1.0,0.4981837933285205,-0.631991296495289
0.26700840122465996,-0.546369027733886,-0.5380792135731625,-0.05445866201245048,0.4981837933285205,0.26866572122937465,0.4981837933285205,1.0,-0.0877789033592544
-0.5905674629324891,-0.3928221133502616,-0.40781445594185733,-0.45278812363291565,-0.631991296495289,-0.6087282822113234,-0.631991296495289,-0.0877789033592544,1.0
