Precision,Recall,F1,Precisionx,Recallx,F1x,IFA,Pofb,PMI
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.21739130434782608,0.16666666666666666,0.18867924528301885,5.0,0.16666666666666666,0.19658119658119658
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.23809523809523808,0.16666666666666666,0.19607843137254902,0.0,0.16666666666666666,0.1794871794871795
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.2054794520547945,0.16666666666666666,0.18404907975460122,1.0,0.16666666666666666,0.20797720797720798
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.23376623376623376,0.2,0.21556886227544908,10.0,0.2,0.21937321937321938
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.2,0.18888888888888888,0.19428571428571428,13.0,0.18888888888888888,0.24216524216524216
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.18292682926829268,0.16666666666666666,0.17441860465116277,7.0,0.16666666666666666,0.2336182336182336
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.23880597014925373,0.17777777777777778,0.20382165605095542,2.0,0.17777777777777778,0.1908831908831909
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.21333333333333335,0.17777777777777778,0.19393939393939397,8.0,0.17777777777777778,0.21367521367521367
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.2,0.16666666666666666,0.1818181818181818,3.0,0.16666666666666666,0.21367521367521367
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.2028985507246377,0.15555555555555556,0.1761006289308176,3.0,0.15555555555555556,0.19658119658119658
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.2073170731707317,0.18888888888888888,0.19767441860465118,5.0,0.18888888888888888,0.2336182336182336
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.2597402597402597,0.2222222222222222,0.23952095808383234,2.0,0.2222222222222222,0.21937321937321938
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.2753623188405797,0.2111111111111111,0.23899371069182387,0.0,0.2111111111111111,0.19658119658119658
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.23809523809523808,0.16666666666666666,0.19607843137254902,0.0,0.16666666666666666,0.1794871794871795
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.1927710843373494,0.17777777777777778,0.18497109826589597,9.0,0.17777777777777778,0.23646723646723647
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.24390243902439024,0.2222222222222222,0.23255813953488372,0.0,0.2222222222222222,0.2336182336182336
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.24390243902439024,0.2222222222222222,0.23255813953488372,0.0,0.2222222222222222,0.2336182336182336
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.2125,0.18888888888888888,0.19999999999999996,13.0,0.18888888888888888,0.22792022792022792
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.22972972972972974,0.18888888888888888,0.20731707317073172,1.0,0.18888888888888888,0.21082621082621084
0.1891891891891892,0.07777777777777778,0.11023622047244096,0.22580645161290322,0.15555555555555556,0.18421052631578946,2.0,0.15555555555555556,0.17663817663817663
