Precision,Recall,F1,Precisionx,Recallx,F1x,IFA,Pofb,PMI
0.2,0.011627906976744186,0.021978021978021976,0.22580645161290322,0.16279069767441862,0.1891891891891892,4.0,0.16279069767441862,0.18289085545722714
0.2,0.011627906976744186,0.021978021978021976,0.2727272727272727,0.1744186046511628,0.2127659574468085,0.0,0.1744186046511628,0.16224188790560473
0.2,0.011627906976744186,0.021978021978021976,0.171875,0.12790697674418605,0.14666666666666667,2.0,0.12790697674418605,0.1887905604719764
0.2,0.011627906976744186,0.021978021978021976,0.16666666666666666,0.09302325581395349,0.11940298507462685,1.0,0.09302325581395349,0.1415929203539823
0.2,0.011627906976744186,0.021978021978021976,0.22580645161290322,0.16279069767441862,0.1891891891891892,4.0,0.16279069767441862,0.18289085545722714
0.2,0.011627906976744186,0.021978021978021976,0.23529411764705882,0.13953488372093023,0.17518248175182483,0.0,0.13953488372093023,0.1504424778761062
0.2,0.011627906976744186,0.021978021978021976,0.2037037037037037,0.12790697674418605,0.15714285714285714,0.0,0.12790697674418605,0.1592920353982301
0.2,0.011627906976744186,0.021978021978021976,0.25757575757575757,0.19767441860465115,0.22368421052631576,0.0,0.19767441860465115,0.19469026548672566
0.2,0.011627906976744186,0.021978021978021976,0.2631578947368421,0.1744186046511628,0.20979020979020976,0.0,0.1744186046511628,0.168141592920354
0.2,0.011627906976744186,0.021978021978021976,0.19672131147540983,0.13953488372093023,0.16326530612244897,0.0,0.13953488372093023,0.17994100294985252
0.2,0.011627906976744186,0.021978021978021976,0.2,0.1744186046511628,0.18633540372670804,2.0,0.1744186046511628,0.22123893805309736
0.2,0.011627906976744186,0.021978021978021976,0.2692307692307692,0.16279069767441862,0.2028985507246377,1.0,0.16279069767441862,0.15339233038348082
0.2,0.011627906976744186,0.021978021978021976,0.21052631578947367,0.13953488372093023,0.1678321678321678,1.0,0.13953488372093023,0.168141592920354
0.2,0.011627906976744186,0.021978021978021976,0.21052631578947367,0.13953488372093023,0.1678321678321678,3.0,0.13953488372093023,0.168141592920354
0.2,0.011627906976744186,0.021978021978021976,0.2909090909090909,0.18604651162790697,0.22695035460992907,4.0,0.18604651162790697,0.16224188790560473
0.2,0.011627906976744186,0.021978021978021976,0.2903225806451613,0.20930232558139536,0.24324324324324326,0.0,0.20930232558139536,0.18289085545722714
0.2,0.011627906976744186,0.021978021978021976,0.23636363636363636,0.1511627906976744,0.18439716312056734,0.0,0.1511627906976744,0.16224188790560473
0.2,0.011627906976744186,0.021978021978021976,0.25925925925925924,0.16279069767441862,0.2,1.0,0.16279069767441862,0.1592920353982301
0.2,0.011627906976744186,0.021978021978021976,0.3076923076923077,0.18604651162790697,0.2318840579710145,2.0,0.18604651162790697,0.15339233038348082
0.2,0.011627906976744186,0.021978021978021976,0.2830188679245283,0.1744186046511628,0.2158273381294964,2.0,0.1744186046511628,0.15634218289085547
0.2,0.011627906976744186,0.021978021978021976,0.28,0.16279069767441862,0.2058823529411765,4.0,0.16279069767441862,0.14749262536873156
0.2,0.011627906976744186,0.021978021978021976,0.28846153846153844,0.1744186046511628,0.21739130434782608,4.0,0.1744186046511628,0.15339233038348082
0.2,0.011627906976744186,0.021978021978021976,0.2708333333333333,0.1511627906976744,0.19402985074626866,4.0,0.1511627906976744,0.1415929203539823
0.2,0.011627906976744186,0.021978021978021976,0.3088235294117647,0.2441860465116279,0.27272727272727276,2.0,0.2441860465116279,0.20058997050147492
0.2,0.011627906976744186,0.021978021978021976,0.28,0.16279069767441862,0.2058823529411765,4.0,0.16279069767441862,0.14749262536873156
0.2,0.011627906976744186,0.021978021978021976,0.2857142857142857,0.16279069767441862,0.2074074074074074,4.0,0.16279069767441862,0.14454277286135694
0.2,0.011627906976744186,0.021978021978021976,0.275,0.2558139534883721,0.26506024096385544,3.0,0.2558139534883721,0.2359882005899705
0.2,0.011627906976744186,0.021978021978021976,0.23529411764705882,0.13953488372093023,0.17518248175182483,0.0,0.13953488372093023,0.1504424778761062
0.2,0.011627906976744186,0.021978021978021976,0.23529411764705882,0.13953488372093023,0.17518248175182483,0.0,0.13953488372093023,0.1504424778761062
0.2,0.011627906976744186,0.021978021978021976,0.2962962962962963,0.18604651162790697,0.22857142857142856,2.0,0.18604651162790697,0.1592920353982301
0.2,0.011627906976744186,0.021978021978021976,0.234375,0.1744186046511628,0.20000000000000004,0.0,0.1744186046511628,0.1887905604719764
0.2,0.011627906976744186,0.021978021978021976,0.24489795918367346,0.13953488372093023,0.1777777777777778,4.0,0.13953488372093023,0.14454277286135694
0.2,0.011627906976744186,0.021978021978021976,0.2692307692307692,0.16279069767441862,0.2028985507246377,4.0,0.16279069767441862,0.15339233038348082
0.2,0.011627906976744186,0.021978021978021976,0.2857142857142857,0.16279069767441862,0.2074074074074074,2.0,0.16279069767441862,0.14454277286135694
0.2,0.011627906976744186,0.021978021978021976,0.21818181818181817,0.13953488372093023,0.1702127659574468,0.0,0.13953488372093023,0.16224188790560473
0.2,0.011627906976744186,0.021978021978021976,0.23076923076923078,0.13953488372093023,0.1739130434782609,4.0,0.13953488372093023,0.15339233038348082
0.2,0.011627906976744186,0.021978021978021976,0.21666666666666667,0.1511627906976744,0.17808219178082194,2.0,0.1511627906976744,0.17699115044247787
0.2,0.011627906976744186,0.021978021978021976,0.2727272727272727,0.1744186046511628,0.2127659574468085,4.0,0.1744186046511628,0.16224188790560473
