Precision,Recall,F1,Precisionx,Recallx,F1x,IFA,Pofb,PMI
0.10921501706484642,1.0,0.19692307692307692,0.0375,0.1875,0.06249999999999999,28.0,0.1875,0.5460750853242321
0.10921501706484642,1.0,0.19692307692307692,0.05172413793103448,0.09375,0.06666666666666667,6.0,0.09375,0.19795221843003413
0.10921501706484642,1.0,0.19692307692307692,0.14285714285714285,0.28125,0.1894736842105263,0.0,0.28125,0.2150170648464164
0.10921501706484642,1.0,0.19692307692307692,0.04081632653061224,0.125,0.061538461538461535,9.0,0.125,0.33447098976109213
0.10921501706484642,1.0,0.19692307692307692,0.03932584269662921,0.21875,0.06666666666666667,51.0,0.21875,0.6075085324232082
0.10921501706484642,1.0,0.19692307692307692,0.0423728813559322,0.15625,0.06666666666666667,7.0,0.15625,0.40273037542662116
0.10921501706484642,1.0,0.19692307692307692,0.11842105263157894,0.28125,0.16666666666666666,0.0,0.28125,0.2593856655290102
0.10921501706484642,1.0,0.19692307692307692,0.03361344537815126,0.125,0.052980132450331126,12.0,0.125,0.4061433447098976
0.10921501706484642,1.0,0.19692307692307692,0.03305785123966942,0.125,0.05228758169934641,61.0,0.125,0.4129692832764505
0.10921501706484642,1.0,0.19692307692307692,0.053763440860215055,0.15625,0.07999999999999999,1.0,0.15625,0.3174061433447099
0.10921501706484642,1.0,0.19692307692307692,0.05128205128205128,0.3125,0.08810572687224669,39.0,0.3125,0.6655290102389079
0.10921501706484642,1.0,0.19692307692307692,0.030927835051546393,0.09375,0.046511627906976744,81.0,0.09375,0.3310580204778157
0.10921501706484642,1.0,0.19692307692307692,0.1,0.21875,0.13725490196078433,0.0,0.21875,0.23890784982935154
0.10921501706484642,1.0,0.19692307692307692,0.07017543859649122,0.125,0.0898876404494382,21.0,0.125,0.1945392491467577
0.10921501706484642,1.0,0.19692307692307692,0.21739130434782608,0.15625,0.18181818181818182,12.0,0.15625,0.07849829351535836
0.10921501706484642,1.0,0.19692307692307692,0.08196721311475409,0.15625,0.10752688172043011,2.0,0.15625,0.20819112627986347
0.10921501706484642,1.0,0.19692307692307692,0.08196721311475409,0.15625,0.10752688172043011,2.0,0.15625,0.20819112627986347
0.10921501706484642,1.0,0.19692307692307692,0.06369426751592357,0.3125,0.10582010582010581,55.0,0.3125,0.5358361774744027
0.10921501706484642,1.0,0.19692307692307692,0.06428571428571428,0.28125,0.10465116279069767,13.0,0.28125,0.4778156996587031
0.10921501706484642,1.0,0.19692307692307692,0.06956521739130435,0.25,0.108843537414966,24.0,0.25,0.3924914675767918
