Precision,Recall,F1,Precisionx,Recallx,F1x,IFA,Pofb,PMI
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.038461538461538464,0.06451612903225806,0.04819277108433735,7.0,0.06451612903225806,0.17747440273037543
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.12244897959183673,0.1935483870967742,0.15,13.0,0.1935483870967742,0.16723549488054607
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.12280701754385964,0.22580645161290322,0.1590909090909091,0.0,0.22580645161290322,0.1945392491467577
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.09210526315789473,0.22580645161290322,0.13084112149532712,17.0,0.22580645161290322,0.2593856655290102
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.06896551724137931,0.12903225806451613,0.0898876404494382,9.0,0.12903225806451613,0.19795221843003413
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.07407407407407407,0.12903225806451613,0.09411764705882353,7.0,0.12903225806451613,0.18430034129692832
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.13043478260869565,0.1935483870967742,0.15584415584415587,17.0,0.1935483870967742,0.15699658703071673
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.07575757575757576,0.16129032258064516,0.10309278350515463,11.0,0.16129032258064516,0.22525597269624573
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.04838709677419355,0.0967741935483871,0.06451612903225806,11.0,0.0967741935483871,0.21160409556313994
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.08,0.1935483870967742,0.11320754716981132,1.0,0.1935483870967742,0.25597269624573377
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.06451612903225806,0.12903225806451613,0.08602150537634408,3.0,0.12903225806451613,0.21160409556313994
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.03636363636363636,0.06451612903225806,0.046511627906976744,3.0,0.06451612903225806,0.18771331058020477
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.08620689655172414,0.16129032258064516,0.11235955056179776,11.0,0.16129032258064516,0.19795221843003413
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.09090909090909091,0.1935483870967742,0.1237113402061856,14.0,0.1935483870967742,0.22525597269624573
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.09523809523809523,0.1935483870967742,0.12765957446808512,2.0,0.1935483870967742,0.2150170648464164
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.07462686567164178,0.16129032258064516,0.1020408163265306,15.0,0.16129032258064516,0.22866894197952217
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.125,0.1935483870967742,0.1518987341772152,18.0,0.1935483870967742,0.16382252559726962
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.05263157894736842,0.0967741935483871,0.06818181818181818,7.0,0.0967741935483871,0.1945392491467577
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.09836065573770492,0.1935483870967742,0.13043478260869565,13.0,0.1935483870967742,0.20819112627986347
0.05263157894736842,0.03225806451612903,0.039999999999999994,0.09523809523809523,0.1935483870967742,0.12765957446808512,15.0,0.1935483870967742,0.2150170648464164
