Precision,Recall,F1,Precisionx,Recallx,F1x,IFA,Pofb,PMI
0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,7.0,0.1111111111111111,0.23076923076923078
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1794871794871795
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.15384615384615385
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.10256410256410256
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1282051282051282
0.0,0.0,0.0,0.125,0.1111111111111111,0.11764705882352941,6.0,0.1111111111111111,0.20512820512820512
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1794871794871795
0.0,0.0,0.0,0.4166666666666667,0.5555555555555556,0.4761904761904762,2.0,0.5555555555555556,0.3076923076923077
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.15384615384615385
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2564102564102564
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1794871794871795
0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,8.0,0.1111111111111111,0.23076923076923078
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.15384615384615385
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.07692307692307693
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.07692307692307693
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,2.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1282051282051282
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1794871794871795
0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,5.0,0.2222222222222222,0.23076923076923078
0.0,0.0,0.0,0.2,0.1111111111111111,0.14285714285714285,3.0,0.1111111111111111,0.1282051282051282
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.07692307692307693
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,3.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,3.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,3.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.2,0.2222222222222222,0.2105263157894737,8.0,0.2222222222222222,0.2564102564102564
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,3.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,3.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.2727272727272727,0.3333333333333333,0.3,2.0,0.3333333333333333,0.28205128205128205
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1282051282051282
0.0,0.0,0.0,0.125,0.1111111111111111,0.11764705882352941,6.0,0.1111111111111111,0.20512820512820512
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.15384615384615385
0.0,0.0,0.0,0.2631578947368421,0.5555555555555556,0.35714285714285715,2.0,0.5555555555555556,0.48717948717948717
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,3.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.10256410256410256
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,2.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,2.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,2.0,0.1111111111111111,0.10256410256410256
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1282051282051282
0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,2.0,0.1111111111111111,0.10256410256410256
