Precision,Recall,F1,Precisionx,Recallx,F1x,IFA,Pofb,PMI
0.0,0.0,0.0,0.2564102564102564,0.25316455696202533,0.25477707006369427,2.0,0.25316455696202533,0.25
0.0,0.0,0.0,0.2807017543859649,0.20253164556962025,0.23529411764705882,1.0,0.20253164556962025,0.18269230769230768
0.0,0.0,0.0,0.2978723404255319,0.17721518987341772,0.2222222222222222,8.0,0.17721518987341772,0.15064102564102563
0.0,0.0,0.0,0.25925925925925924,0.17721518987341772,0.21052631578947367,3.0,0.17721518987341772,0.17307692307692307
0.0,0.0,0.0,0.27,0.34177215189873417,0.30167597765363124,6.0,0.34177215189873417,0.32051282051282054
0.0,0.0,0.0,0.2708333333333333,0.3291139240506329,0.29714285714285715,5.0,0.3291139240506329,0.3076923076923077
0.0,0.0,0.0,0.2054794520547945,0.189873417721519,0.19736842105263158,8.0,0.189873417721519,0.23397435897435898
0.0,0.0,0.0,0.3287671232876712,0.3037974683544304,0.3157894736842105,1.0,0.3037974683544304,0.23397435897435898
0.0,0.0,0.0,0.2647058823529412,0.34177215189873417,0.2983425414364641,3.0,0.34177215189873417,0.3269230769230769
0.0,0.0,0.0,0.28205128205128205,0.27848101265822783,0.2802547770700637,2.0,0.27848101265822783,0.25
0.0,0.0,0.0,0.2597402597402597,0.25316455696202533,0.25641025641025644,9.0,0.25316455696202533,0.2467948717948718
0.0,0.0,0.0,0.2222222222222222,0.22784810126582278,0.22499999999999998,8.0,0.22784810126582278,0.25961538461538464
0.0,0.0,0.0,0.2714285714285714,0.24050632911392406,0.2550335570469799,1.0,0.24050632911392406,0.22435897435897437
0.0,0.0,0.0,0.2807017543859649,0.20253164556962025,0.23529411764705882,1.0,0.20253164556962025,0.18269230769230768
0.0,0.0,0.0,0.1568627450980392,0.10126582278481013,0.12307692307692307,10.0,0.10126582278481013,0.16346153846153846
0.0,0.0,0.0,0.26865671641791045,0.22784810126582278,0.24657534246575344,1.0,0.22784810126582278,0.21474358974358973
0.0,0.0,0.0,0.26865671641791045,0.22784810126582278,0.24657534246575344,1.0,0.22784810126582278,0.21474358974358973
0.0,0.0,0.0,0.27,0.34177215189873417,0.30167597765363124,8.0,0.34177215189873417,0.32051282051282054
0.0,0.0,0.0,0.23809523809523808,0.25316455696202533,0.24539877300613497,3.0,0.25316455696202533,0.2692307692307692
0.0,0.0,0.0,0.25333333333333335,0.24050632911392406,0.24675324675324678,8.0,0.24050632911392406,0.2403846153846154
