Precision,Recall,F1,Precisionx,Recallx,F1x,IFA,Pofb,PMI
0.1307901907356948,1.0,0.23132530120481928,0.039473684210526314,0.1875,0.06521739130434782,36.0,0.1875,0.6212534059945504
0.1307901907356948,1.0,0.23132530120481928,0.15217391304347827,0.14583333333333334,0.14893617021276595,1.0,0.14583333333333334,0.12534059945504086
0.1307901907356948,1.0,0.23132530120481928,0.09859154929577464,0.14583333333333334,0.1176470588235294,9.0,0.14583333333333334,0.19346049046321526
0.1307901907356948,1.0,0.23132530120481928,0.027972027972027972,0.08333333333333333,0.041884816753926704,102.0,0.08333333333333333,0.3896457765667575
0.1307901907356948,1.0,0.23132530120481928,0.024793388429752067,0.125,0.041379310344827586,31.0,0.125,0.659400544959128
0.1307901907356948,1.0,0.23132530120481928,0.03,0.125,0.04838709677419355,21.0,0.125,0.5449591280653951
0.1307901907356948,1.0,0.23132530120481928,0.011235955056179775,0.020833333333333332,0.014598540145985403,36.0,0.020833333333333332,0.24250681198910082
0.1307901907356948,1.0,0.23132530120481928,0.043478260869565216,0.14583333333333334,0.06698564593301436,46.0,0.14583333333333334,0.43869209809264303
0.1307901907356948,1.0,0.23132530120481928,0.05,0.1875,0.07894736842105264,15.0,0.1875,0.4904632152588556
0.1307901907356948,1.0,0.23132530120481928,0.02127659574468085,0.041666666666666664,0.028169014084507043,6.0,0.041666666666666664,0.2561307901907357
0.1307901907356948,1.0,0.23132530120481928,0.050980392156862744,0.2708333333333333,0.08580858085808582,32.0,0.2708333333333333,0.6948228882833788
0.1307901907356948,1.0,0.23132530120481928,0.041666666666666664,0.125,0.0625,58.0,0.125,0.3923705722070845
0.1307901907356948,1.0,0.23132530120481928,0.05699481865284974,0.22916666666666666,0.0912863070539419,17.0,0.22916666666666666,0.5258855585831063
0.1307901907356948,1.0,0.23132530120481928,0.10526315789473684,0.125,0.11428571428571428,6.0,0.125,0.1553133514986376
0.1307901907356948,1.0,0.23132530120481928,0.6153846153846154,0.16666666666666666,0.26229508196721313,3.0,0.16666666666666666,0.035422343324250684
0.1307901907356948,1.0,0.23132530120481928,0.046875,0.0625,0.05357142857142857,13.0,0.0625,0.17438692098092642
0.1307901907356948,1.0,0.23132530120481928,0.046875,0.0625,0.05357142857142857,13.0,0.0625,0.17438692098092642
0.1307901907356948,1.0,0.23132530120481928,0.09268292682926829,0.3958333333333333,0.150197628458498,40.0,0.3958333333333333,0.55858310626703
0.1307901907356948,1.0,0.23132530120481928,0.05454545454545454,0.25,0.08955223880597014,73.0,0.25,0.5994550408719346
0.1307901907356948,1.0,0.23132530120481928,0.05945945945945946,0.22916666666666666,0.09442060085836909,29.0,0.22916666666666666,0.5040871934604905
